0.9835,0.0,0.0,0.0,0.0
0.896,0.8435,0.0,0.0,0.0
0.8375,0.752,0.847,0.0,0.0
0.7625,0.714,0.811,0.718,0.0
0.7015,0.692,0.7725,0.613,0.73
