0.8915,0.0,0.0,0.0,0.0
0.809,0.8875,0.0,0.0,0.0
0.762,0.854,0.7705,0.0,0.0
0.7305,0.78,0.7005,0.727,0.0
0.713,0.711,0.6615,0.7175,0.7155
