0.935,0.0,0.0,0.0,0.0
0.823,0.713,0.0,0.0,0.0
0.8195,0.662,0.5875,0.0,0.0
0.776,0.5725,0.546,0.3235,0.0
0.774,0.565,0.522,0.3115,0.604
