0.9355,0.0,0.0,0.0,0.0
0.903,0.934,0.0,0.0,0.0
0.886,0.885,0.907,0.0,0.0
0.8495,0.857,0.9045,0.8225,0.0
0.779,0.849,0.883,0.779,0.824
