0.846,0.0,0.0,0.0,0.0
0.7915,0.4895,0.0,0.0,0.0
0.786,0.462,0.158,0.0,0.0
0.781,0.451,0.125,0.172,0.0
0.7055,0.441,0.1215,0.1675,0.375
