0.961,0.0,0.0,0.0,0.0
0.8445,0.9325,0.0,0.0,0.0
0.8435,0.853,0.7865,0.0,0.0
0.7895,0.762,0.697,0.659,0.0
0.7895,0.76,0.6705,0.6455,0.8845
