0.918,0.0,0.0,0.0,0.0
0.824,0.909,0.0,0.0,0.0
0.758,0.813,0.818,0.0,0.0
0.699,0.7625,0.805,0.722,0.0
0.6025,0.7345,0.771,0.6565,0.7025
