0.949,0.0,0.0,0.0,0.0
0.85,0.9195,0.0,0.0,0.0
0.8465,0.785,0.8125,0.0,0.0
0.8265,0.7455,0.566,0.6795,0.0
0.8265,0.7445,0.3855,0.628,0.901
