0.941,0.0,0.0,0.0,0.0
0.8235,0.7505,0.0,0.0,0.0
0.8185,0.6735,0.642,0.0,0.0
0.7485,0.577,0.567,0.52,0.0
0.747,0.568,0.5255,0.5055,0.797
