0.756,0.0,0.0,0.0,0.0
0.735,0.268,0.0,0.0,0.0
0.7285,0.2575,0.065,0.0,0.0
0.7295,0.255,0.0275,0.103,0.0
0.6725,0.248,0.027,0.0985,0.2095
